seller_id,type,cv,R_mean,R_p25,R_p10,R_mean_eligible,R_mean_L_star,R_mean_cap_star,R_p25_eligible,R_p25_L_star,R_p25_cap_star,R_p10_eligible,R_p10_L_star,R_p10_cap_star
k_bd697db5_0,stable,0.5208882689476013,373.25244140625,281.15985107421875,238.98593139648438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bd697db5_1,stable,0.6100871562957764,492.00518798828125,336.7427978515625,212.4027557373047,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bf100ecb_0,stable,0.3962934613227844,236.8099365234375,175.0333251953125,155.41937255859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bf100ecb_1,stable,0.3984892666339874,272.386962890625,243.0478515625,214.31349182128906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bf3c6d2a_0,stable,0.6364963054656982,382.0399475097656,226.65415954589844,169.50320434570312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bf3c6d2a_1,stable,0.5233013033866882,353.716064453125,274.1542053222656,157.1185302734375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bfd27a96_0,stable,0.33357560634613037,1158.7257080078125,920.6986083984375,797.6316528320312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_bfd27a96_1,stable,0.2602042555809021,1170.75732421875,1012.8448486328125,855.4197387695312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c0312193_0,growth,0.5458295345306396,200.7297821044922,160.574462890625,143.82183837890625,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_c0312193_1,other,0.5624017715454102,193.44593811035156,145.2237091064453,114.43399810791016,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_c0563dd5_0,stable,0.27594229578971863,387.1829528808594,312.3676452636719,285.5702209472656,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c0563dd5_1,stable,0.44144874811172485,415.80029296875,351.9768981933594,261.7298278808594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c26a2be5_0,stable,0.4716624915599823,800.3767700195312,655.9862060546875,521.9213256835938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c26a2be5_1,stable,0.5041269063949585,748.2391357421875,629.2288208007812,534.0462036132812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c2d70ce2_0,growth,0.6334068179130554,797.2699584960938,457.08087158203125,331.0049743652344,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_c2d70ce2_1,other,0.9490776658058167,827.2063598632812,328.2017822265625,265.2279052734375,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_c35672b1_0,stable,0.5190838575363159,218.71878051757812,175.37521362304688,154.89578247070312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c35672b1_1,stable,0.5651949644088745,231.59727478027344,171.7219696044922,91.144287109375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c3867b46_0,stable,0.22308026254177094,1466.0361328125,1191.70703125,1080.00390625,True,630.6381696428571,1.05,False,0.0,1.05,False,0.0,1.05
k_c3867b46_1,stable,0.39770087599754333,1828.1063232421875,1427.9576416015625,1160.808837890625,True,1872.0216796875004,1.05,True,500.08334263392885,1.05,False,0.0,1.05
k_c3cfdc64_0,growth,0.20764543116092682,1586.1243896484375,1392.4134521484375,1187.8055419921875,True,994.9889115767047,1.1,True,361.02584339488646,1.1,False,0.0,1.1
k_c3cfdc64_1,stable,0.14651153981685638,1620.9189453125,1436.903564453125,1371.5238037109375,True,1161.6649553571426,1.05,True,530.7550781250003,1.05,True,306.5958984374999,1.05
k_c3fe93ba_0,stable,0.5773107409477234,68.80386352539062,55.65335464477539,28.949106216430664,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c3fe93ba_1,stable,0.5478038191795349,69.79434967041016,50.73038101196289,44.17310333251953,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c4fb51fb_0,stable,0.4788762032985687,264.8721923828125,221.6774139404297,160.6485595703125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c4fb51fb_1,stable,0.45123860239982605,276.5962219238281,222.03311157226562,206.34104919433594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c53bcd3b_0,other,0.6128612160682678,83.64763641357422,60.29292297363281,32.179542541503906,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_c53bcd3b_1,seasonal,0.6931552886962891,116.30116271972656,55.22123718261719,36.21229934692383,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_c68fb906_0,stable,0.4378471076488495,419.1874084472656,358.5960693359375,268.2796936035156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c68fb906_1,stable,0.18618327379226685,403.8012390136719,346.0977478027344,331.0533142089844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c6bda72e_0,stable,0.5032052397727966,987.4185180664062,599.190673828125,430.7566223144531,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c6bda72e_1,stable,0.6589158773422241,1359.8548583984375,812.0880126953125,650.84521484375,True,266.5880859375001,1.05,False,0.0,1.05,False,0.0,1.05
k_c731d18c_0,stable,0.4540656507015228,431.8665466308594,342.6871032714844,276.59759521484375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c731d18c_1,stable,0.4872130751609802,355.0565490722656,288.698486328125,192.17697143554688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c826c40d_0,stable,0.41799959540367126,2826.794921875,1960.33740234375,1822.482421875,True,5296.096874999999,1.05,True,2325.385379464286,1.05,True,1852.7397321428573,1.05
k_c826c40d_1,stable,0.5537272691726685,1568.5791015625,826.458740234375,336.71368408203125,True,982.2140624999996,1.05,False,0.0,1.05,False,0.0,1.05
k_c8467937_0,stable,0.6330797076225281,182.5469970703125,103.5555419921875,88.95775604248047,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c8467937_1,stable,0.489355206489563,320.7461242675781,240.99827575683594,227.41781616210938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c847e075_0,stable,0.4451192617416382,1243.301025390625,1075.61083984375,978.423583984375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c847e075_1,stable,0.5161439180374146,1048.3206787109375,907.8867797851562,800.334228515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c864036f_0,stable,0.1896846741437912,868.2990112304688,758.4765014648438,668.3507690429688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c864036f_1,stable,0.16038742661476135,863.8019409179688,764.2678833007812,719.0360717773438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c89cf7c4_0,stable,0.57341068983078,142.90444946289062,100.35515594482422,67.83277893066406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c89cf7c4_1,stable,0.6381805539131165,169.27108764648438,116.06182861328125,57.2125358581543,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c8b0e2b0_0,stable,0.40292036533355713,956.2400512695312,803.2356567382812,610.4940185546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c8b0e2b0_1,stable,0.3451787531375885,986.89697265625,802.4490966796875,698.6463012695312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_c9c7905c_0,growth,0.18285679817199707,999.5818481445312,881.2975463867188,837.7112426757812,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_c9c7905c_1,growth,0.36679789423942566,971.5009765625,706.5008544921875,636.7875366210938,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_ca3bd7cd_0,stable,0.3310471475124359,637.9451904296875,450.05926513671875,412.3893127441406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ca3bd7cd_1,stable,0.3463750183582306,652.293212890625,556.6416015625,502.04583740234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cab85505_0,stable,0.4147246778011322,857.8407592773438,672.380859375,580.00634765625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cab85505_1,stable,0.3900192081928253,797.78466796875,671.8111572265625,580.883544921875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cac4c8e7_0,stable,0.40675047039985657,405.27166748046875,327.97637939453125,304.705810546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cac4c8e7_1,stable,0.33593863248825073,428.6942138671875,304.5249328613281,279.8432922363281,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cb3dd9ce_0,stable,0.24587637186050415,438.002197265625,353.305419921875,316.47265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cb3dd9ce_1,stable,0.24475622177124023,352.9164733886719,300.2293701171875,247.73765563964844,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cb8bcce2_0,stable,0.4032447338104248,668.0630493164062,591.5254516601562,409.884033203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cb8bcce2_1,stable,0.3016083836555481,564.09423828125,462.80718994140625,424.1507568359375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cbd996ad_0,stable,0.4433991014957428,588.692626953125,393.4497985839844,354.571533203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cbd996ad_1,stable,0.36091625690460205,742.9822387695312,634.4862060546875,392.8427429199219,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cc3d1411_0,stable,0.23279039561748505,493.027587890625,410.301025390625,346.1084289550781,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cc3d1411_1,stable,0.704116702079773,587.9150390625,393.15423583984375,356.250244140625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cc419e06_0,growth,0.29141414165496826,3106.9619140625,2547.81494140625,2030.0926513671875,True,5972.275355113637,1.1,True,4142.339808238636,1.1,True,2447.9759499289776,1.1
k_cc419e06_1,stable,0.29375603795051575,3285.155029296875,2580.81298828125,2023.7969970703125,True,6867.617243303571,1.05,True,4452.730245535714,1.05,True,2542.9611328124997,1.05
k_cca3071e_0,stable,0.23696403205394745,2335.799560546875,1929.8956298828125,1745.6640625,True,3612.684207589285,1.05,True,2221.0135881696424,1.05,True,1589.3624999999995,1.05
k_cca3071e_1,growth,0.4269948899745941,1588.142333984375,1149.878173828125,682.13916015625,True,1001.5930930397731,1.1,False,0.0,1.1,False,0.0,1.1
k_ccc4bbb5_0,stable,0.12438583374023438,2112.297119140625,1935.371337890625,1752.7669677734375,True,2846.390122767857,1.05,True,2239.787444196429,1.05,True,1613.7153180803575,1.05
k_ccc4bbb5_1,stable,0.15650174021720886,2345.051025390625,2095.9228515625,1967.3599853515625,True,3644.403515625,1.05,True,2790.249776785714,1.05,True,2349.462806919643,1.05
k_ccf8813e_0,growth,0.3908909857273102,454.4859313964844,318.3259582519531,264.4767150878906,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_ccf8813e_1,stable,0.4273063540458679,427.5888671875,361.2882080078125,269.708740234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cd06602b_0,stable,0.5383839011192322,259.81744384765625,205.59461975097656,168.17538452148438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cd06602b_1,growth,0.5328229069709778,269.4998474121094,217.17762756347656,135.0843048095703,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_cd68562d_0,stable,0.1959606111049652,1468.3287353515625,1270.036865234375,1113.5018310546875,True,638.4985212053574,1.05,False,0.0,1.05,False,0.0,1.05
k_cd68562d_1,stable,0.15152670443058014,1350.4903564453125,1237.0546875,1072.0618896484375,True,234.4812220982138,1.05,False,0.0,1.05,False,0.0,1.05
k_cd843d4c_0,seasonal,0.5482156872749329,234.9272918701172,212.66065979003906,115.66726684570312,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_cd843d4c_1,decline,0.5595079064369202,282.0738220214844,207.59500122070312,157.8973388671875,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_ce248b21_0,stable,0.3069078028202057,1035.1419677734375,826.0405883789062,724.3793334960938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ce248b21_1,stable,0.3938886225223541,1150.1361083984375,927.8767700195312,671.1526489257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ce27a3cc_0,decline,0.7187751531600952,448.8438415527344,198.93759155273438,130.770751953125,False,0.0,1.25,False,0.0,1.25,False,0.0,1.25
k_ce27a3cc_1,seasonal,0.8782615065574646,685.0615844726562,297.650146484375,174.5137939453125,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_ce7d1888_0,stable,0.15193550288677216,947.6741333007812,834.5066528320312,780.5427856445312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ce7d1888_1,growth,0.18902307748794556,897.9689331054688,797.3269653320312,695.622802734375,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_cee48807_0,stable,0.29746630787849426,690.76025390625,574.1834716796875,449.9762878417969,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cee48807_1,stable,0.5075365304946899,812.0994262695312,544.4031982421875,363.3478088378906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cf2384dd_0,stable,0.5729844570159912,173.57923889160156,121.57781982421875,87.95944213867188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cf2384dd_1,other,0.5399511456489563,235.15737915039062,162.47097778320312,146.37258911132812,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_cfb1a033_0,stable,0.256096750497818,781.347900390625,635.4275512695312,538.8565063476562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_cfb1a033_1,stable,0.3311302065849304,864.6343383789062,701.8583374023438,625.8583374023438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d03698c2_0,stable,0.5392819046974182,576.730712890625,437.58154296875,338.89697265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d03698c2_1,other,0.5918062329292297,653.6685180664062,502.9287414550781,393.342529296875,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001,False,0.0,1.1500000000000001
k_d05ae8f7_0,stable,0.41001689434051514,1061.3050537109375,915.8861083984375,849.4561767578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d05ae8f7_1,stable,0.43089017271995544,699.68310546875,576.3123168945312,542.6406860351562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d12c926d_0,stable,0.3145327866077423,479.43670654296875,378.8266906738281,358.31817626953125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d12c926d_1,stable,0.3415612578392029,294.3492431640625,257.685546875,174.36549377441406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d1b65fc7_0,stable,0.6472028493881226,610.5368041992188,423.2910461425781,233.6545867919922,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d1b65fc7_1,stable,0.5462484359741211,616.7686157226562,472.2073974609375,367.9559326171875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d1c281d3_0,stable,0.315904438495636,1061.763671875,854.8262939453125,646.6539916992188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d1c281d3_1,stable,0.25820398330688477,862.7713012695312,678.88330078125,623.3946533203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d20b021d_0,stable,0.35422834753990173,464.18109130859375,398.63421630859375,364.8253479003906,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d20b021d_1,stable,0.3431119918823242,306.91131591796875,246.28518676757812,207.10733032226562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d2374cbc_0,stable,0.18241623044013977,1091.7457275390625,907.6905517578125,862.6602783203125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d2374cbc_1,stable,0.16294768452644348,922.3560180664062,808.7200927734375,714.3162841796875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d3674f27_0,stable,0.4371558129787445,302.5282897949219,246.22964477539062,169.24583435058594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d3674f27_1,stable,0.546180248260498,412.13348388671875,268.2196960449219,202.13800048828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d379f449_0,stable,0.4776836633682251,398.69879150390625,315.42462158203125,227.64639282226562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d379f449_1,stable,0.4916302561759949,386.4743957519531,310.1363525390625,242.17669677734375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d50d79cb_0,stable,0.43217912316322327,1058.0115966796875,783.7877807617188,672.3325805664062,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d50d79cb_1,stable,0.48692575097084045,569.9961547851562,429.32867431640625,366.5403747558594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d51e0a40_0,stable,0.5441683530807495,933.0553588867188,612.7989501953125,527.7756958007812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d51e0a40_1,stable,0.41150179505348206,953.8051147460938,718.6615600585938,609.0328979492188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d57e18d5_0,stable,0.19800591468811035,549.8394165039062,483.6087341308594,473.0359802246094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d57e18d5_1,stable,0.14429551362991333,546.010986328125,482.8127136230469,470.9853210449219,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d5ba419e_0,growth,0.6624515652656555,1054.1124267578125,548.4141235351562,409.7580261230469,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_d5ba419e_1,stable,0.5848252177238464,568.1343994140625,373.1812438964844,311.23187255859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d624126b_0,stable,0.4930012822151184,576.4246215820312,451.406005859375,399.94171142578125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d624126b_1,stable,0.4510478079319,624.3260498046875,505.74481201171875,402.2756652832031,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d6b664fa_0,seasonal,0.6213155388832092,705.0333862304688,460.01806640625,245.19940185546875,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_d6b664fa_1,stable,0.5640680193901062,666.8529663085938,395.1846923828125,339.9444580078125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d91fb3b7_0,stable,0.3009568452835083,1837.0386962890625,1561.9859619140625,1229.714599609375,True,1902.6469587053573,1.05,True,959.609012276786,1.05,False,0.0,1.05
k_d91fb3b7_1,stable,0.43130552768707275,2006.84375,1633.3853759765625,1369.675537109375,True,2484.8357142857144,1.05,True,1204.4070033482142,1.05,True,300.2589843749995,1.05
k_d93844a9_0,stable,0.5120684504508972,335.51068115234375,261.0693664550781,182.0361785888672,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d93844a9_1,stable,0.3659669756889343,318.4228210449219,245.08438110351562,233.83871459960938,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d94a40fd_0,stable,0.22147171199321747,1004.7911987304688,806.7980346679688,727.7086791992188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d94a40fd_1,stable,0.32202839851379395,1034.8656005859375,923.625244140625,515.4258422851562,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d98eec89_0,stable,0.2036609798669815,517.6741333007812,449.56390380859375,364.35101318359375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_d98eec89_1,stable,0.19228219985961914,467.9739685058594,425.4119873046875,341.1473083496094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_da8622b1_0,stable,0.30538126826286316,4564.56201171875,3522.186767578125,3253.377685546875,True,11254.15546875,1.05,True,7680.297488839286,1.05,True,6758.666350446428,1.05
k_da8622b1_1,stable,0.24566762149333954,5378.765625,4619.49951171875,3918.00341796875,True,14045.710714285711,1.05,True,11442.51261160714,1.05,True,9037.383147321427,1.05
k_daeb5653_0,stable,0.614780843257904,330.534912109375,226.53265380859375,182.89627075195312,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_daeb5653_1,stable,0.5503863096237183,354.9020080566406,258.4851989746094,194.5658721923828,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_db4350fd_0,stable,0.1800622195005417,401.5993957519531,349.5364685058594,324.7474060058594,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_db4350fd_1,stable,0.21334858238697052,321.9719543457031,289.6412353515625,239.09442138671875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dbb9b48c_0,stable,0.24452386796474457,569.3425903320312,483.35443115234375,396.0687561035156,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dbb9b48c_1,stable,0.26009464263916016,517.169677734375,464.5364990234375,337.41387939453125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dbbcfe2c_0,stable,0.587662398815155,109.08772277832031,87.5679931640625,62.92066192626953,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dbbcfe2c_1,seasonal,0.5935149788856506,102.96121215820312,79.88794708251953,31.41956329345703,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002,False,0.0,1.2000000000000002
k_dbc22125_0,stable,0.19807711243629456,1319.4390869140625,1114.5489501953125,970.97314453125,True,128.01972656249973,1.05,False,0.0,1.05,False,0.0,1.05
k_dbc22125_1,stable,0.23708057403564453,1435.03466796875,1184.1278076171875,1010.7003784179688,True,524.3474330357146,1.05,False,0.0,1.05,False,0.0,1.05
k_dc317f34_0,stable,0.4786907136440277,1111.550537109375,914.1248168945312,798.4354858398438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dc317f34_1,stable,0.5427191853523254,995.1019897460938,717.6900634765625,486.8257141113281,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dc4a0fc8_0,stable,0.29971128702163696,754.9201049804688,600.855712890625,451.40679931640625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dc4a0fc8_1,stable,0.30238622426986694,1563.3177490234375,1184.450927734375,948.2618408203125,True,964.1751395089289,1.05,False,0.0,1.05,False,0.0,1.05
k_dc8798cb_0,stable,0.47170180082321167,343.7613220214844,262.2679138183594,223.9775390625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dc8798cb_1,growth,0.473641574382782,524.3007202148438,354.781982421875,269.52142333984375,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_dd2bdf85_0,stable,0.40392252802848816,1041.5084228515625,883.8755493164062,662.5861206054688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dd2bdf85_1,stable,0.39404287934303284,854.4755859375,689.1558837890625,587.4918823242188,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dd7ddc04_0,stable,0.3568938374519348,722.6066284179688,595.584716796875,500.052490234375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dd7ddc04_1,stable,0.34744858741760254,909.7503662109375,730.8970336914062,609.3674926757812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ddd51ae8_0,stable,0.5892232656478882,163.3755645751953,117.69420623779297,92.43050384521484,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_ddd51ae8_1,stable,0.6661376953125,240.12420654296875,164.9998321533203,55.62803649902344,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_de23c3b9_0,growth,0.2879877984523773,1182.1522216796875,980.3937377929688,759.3345947265625,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_de23c3b9_1,stable,0.5398445129394531,1537.6624755859375,1074.489990234375,733.6112060546875,True,876.2142020089286,1.05,False,0.0,1.05,False,0.0,1.05
k_df560393_0,stable,0.49520424008369446,452.70111083984375,317.2659912109375,291.5006103515625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_df560393_1,stable,0.49081504344940186,423.202880859375,359.7265930175781,258.64385986328125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dfc5fb72_0,stable,0.3425390124320984,504.5567626953125,425.87139892578125,319.1979064941406,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_dfc5fb72_1,stable,0.3734261989593506,608.6838989257812,437.64068603515625,365.9799499511719,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e067ad2c_0,growth,0.36128538846969604,555.880859375,401.2603454589844,311.9897155761719,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_e067ad2c_1,growth,0.3749922513961792,645.6741333007812,503.67791748046875,371.3498229980469,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_e0a36631_0,stable,0.40575578808784485,692.1015625,531.2156982421875,447.1082458496094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e0a36631_1,stable,0.5448684096336365,670.8917236328125,509.1575012207031,438.6134948730469,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e24fc9fc_0,stable,0.4001620411872864,1025.17919921875,816.0087890625,765.3947143554688,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e24fc9fc_1,stable,0.44933658838272095,738.4990234375,567.14208984375,526.81298828125,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e2aee089_0,stable,0.5374636650085449,537.8497314453125,407.59259033203125,320.5506286621094,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e2aee089_1,stable,0.44432854652404785,403.9822692871094,324.9642333984375,227.4467010498047,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e333046c_0,stable,0.16457605361938477,646.8954467773438,563.343017578125,525.3973999023438,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e333046c_1,stable,0.24255087971687317,649.9070434570312,515.8773803710938,459.5340576171875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e38db885_0,growth,0.38716164231300354,303.1424560546875,240.70013427734375,219.6131134033203,False,0.0,1.1,False,0.0,1.1,False,0.0,1.1
k_e38db885_1,stable,0.45439013838768005,371.7953186035156,312.35992431640625,277.44671630859375,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e48b04bf_0,stable,0.366980642080307,311.755615234375,270.3783264160156,244.2711944580078,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e48b04bf_1,stable,0.3422192335128784,344.6631164550781,284.398681640625,243.92735290527344,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e48cc16a_0,stable,0.3937564492225647,205.21502685546875,157.41326904296875,140.17776489257812,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e48cc16a_1,stable,0.5050885677337646,273.9364013671875,217.16525268554688,169.5137176513672,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e49c26c3_0,stable,0.4581143856048584,373.0401306152344,272.8206481933594,229.36578369140625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e49c26c3_1,stable,0.3372021019458771,397.3955383300781,321.2479553222656,281.7830810546875,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e5475dca_0,stable,0.5546258091926575,392.9102783203125,248.21127319335938,174.35064697265625,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
k_e5475dca_1,stable,0.485820472240448,288.25848388671875,191.2311248779297,155.9246063232422,False,0.0,1.05,False,0.0,1.05,False,0.0,1.05
