seller_id,type,L,target,final_recovery,completed,completion_t,burden_mean,burden_months,household_violation_count,household_penalty_sum,total_reward,n_months
k_70b52a4c_1,growth,360.1907272338867,432.22887268066404,0.666666718081292,False,25,0.10000000149011612,8,8,8.0,-12.266666124947648,24
k_70eea00b_0,stable,4340.0921630859375,5208.110595703125,0.6666667129304533,False,25,0.08625687469699823,24,24,24.0,-30.806996143220932,24
k_70eea00b_1,stable,4363.7080078125,5236.449609374999,0.666666664944946,False,25,0.0846821366017187,24,24,24.0,-30.731409242488095,24
k_70f84699_0,decline,569.7780303955078,683.7336364746094,0.666666644241324,False,25,0.10000000149011612,15,15,15.0,-20.666666958048918,24
k_70f84699_1,decline,533.5579376220703,640.2695251464844,0.6666666837503207,False,25,0.10000000149011612,13,13,13.0,-18.26666651748949,24
k_710e3548_0,stable,2488.35791015625,2986.0294921874997,0.6666667389435038,False,25,0.09856190963563571,21,21,21.0,-27.80626607631816,24
k_710e3548_1,stable,3020.806640625,3624.9679687499997,0.6666666496608805,False,25,0.09572504740432682,20,20,20.0,-26.495668749903384,24
k_712e6ed8_0,stable,6349.698486328125,7619.63818359375,0.6666666445598002,False,25,0.05685976736949039,20,20,20.0,-24.94105760462181,24
k_712e6ed8_1,stable,7278.542724609375,8734.251269531249,0.6666667276133491,False,25,0.06097527900427755,23,23,23.0,-28.471528830449927,24
k_7142540d_0,stable,5517.2918701171875,6620.750244140625,0.6666667374446397,False,25,0.07299631144211241,24,24,24.0,-30.17048883733036,24
k_7142540d_1,stable,4230.6474609375,5076.776953125,0.6666666922299234,False,25,0.08783606851744592,24,24,24.0,-30.88279767430825,24
k_715bbd5b_0,growth,1656.1979370117188,1987.4375244140624,0.6666667380217309,False,25,0.10000000149011612,24,24,24.0,-31.466665953286537,24
k_715bbd5b_1,growth,1818.0558471679688,2181.6670166015624,0.6666667017795209,False,25,0.10000000149011612,24,24,24.0,-31.46666635195085,24
k_7178f9f4_0,growth,5056.0609130859375,6067.273095703124,0.6666666982292037,False,25,0.07851290011809196,24,24,24.0,-30.435285525147172,24
k_7178f9f4_1,stable,4771.2696533203125,5725.523583984374,0.666666642488173,False,25,0.0834601138452775,24,24,24.0,-30.67275239720341,24
k_7202e2ba_0,stable,3318.0498046875,3981.6597656249996,0.6666667026602,False,25,0.09494572507297833,24,24,24.0,-31.224061074240755,24
k_7202e2ba_1,stable,3134.6700439453125,3761.604052734375,0.6666666652426915,False,25,0.09482917678075142,24,24,24.0,-31.218467167806462,24
k_725c32fa_0,stable,1621.9583129882812,1946.3499755859375,0.6666666766007742,False,25,0.10000000149011612,24,24,24.0,-31.46666662891705,24
k_725c32fa_1,growth,1837.9912719726562,2205.5895263671873,0.6666666731416562,False,25,0.10000000149011612,24,24,24.0,-31.466666666967363,24
k_7299e27e_0,growth,5412.0963134765625,6494.515576171875,0.6666666625038434,False,25,0.07486247345332372,24,24,24.0,-30.260065438217254,24
k_7299e27e_1,stable,4349.7626953125,5219.715234374999,0.6666667400363665,False,25,0.0850562000561607,24,24,24.0,-30.749363462295683,24
k_729f0699_0,stable,3105.6683349609375,3726.802001953125,0.6666666749630387,False,25,0.09991482850536992,24,24,24.0,-31.46257834366434,24
k_729f0699_1,stable,3701.5576171875,4441.869140625,0.6666666683562507,False,25,0.09443693635060486,24,24,24.0,-31.199639592910273,24
k_72bc2cce_0,stable,701.6016082763672,841.9219299316406,0.6666666992554717,False,25,0.10000000149011612,20,20,20.0,-26.666666367794456,24
k_72bc2cce_1,decline,412.5127716064453,495.01532592773435,0.6666666347704452,False,25,0.10000000149011612,18,18,18.0,-24.266667071169284,24
k_73a63f72_0,stable,1180.70068359375,1416.8408203125,0.6666666184450089,False,25,0.10000000149011612,18,18,18.0,-24.26666725074908,24
k_73a63f72_1,stable,1470.8233337402344,1764.9880004882812,0.6666666705490885,False,25,0.10000000149011612,21,21,21.0,-27.866666686544907,24
k_744dac40_0,stable,3512.5865478515625,4215.103857421875,0.6666666693607204,False,25,0.0946953344885415,23,23,23.0,-30.022652023504982,24
k_744dac40_1,stable,3527.7989501953125,4233.358740234375,0.6666667054361084,False,25,0.0927683666215401,22,22,22.0,-28.74847437155057,24
k_750303a2_0,stable,2617.6862182617188,3141.223461914062,0.6666666746577364,False,25,0.09921897102858263,24,24,24.0,-31.429177188136865,24
k_750303a2_1,stable,2401.6572875976562,2881.9887451171876,0.6666666998967266,False,25,0.09988397798283599,24,24,24.0,-31.461097244312132,24
k_751bdc4d_0,stable,1867.6543579101562,2241.1852294921873,0.6666666684307457,False,25,0.10000000149011612,24,24,24.0,-31.46666671878737,24
k_751bdc4d_1,stable,1478.4418029785156,1774.1301635742186,0.6666666654198438,False,25,0.10000000149011612,21,21,21.0,-27.866666742966594,24
k_75d34ebb_0,stable,2542.4628295898438,3050.955395507812,0.6666666495936726,False,25,0.09903424460634246,23,23,23.0,-30.222242106361357,24
k_75d34ebb_1,stable,1927.1121826171875,2312.5346191406247,0.6666666792400928,False,25,0.10000000149011612,23,23,23.0,-30.26666659690432,24
k_75fbb52e_0,stable,576.979248046875,692.37509765625,0.6666666314222024,False,25,0.10000000149011612,24,24,24.0,-31.466667125881347,24
k_75fbb52e_1,stable,679.7786865234375,815.7344238281249,0.666666659765748,False,25,0.10000000149011612,24,24,24.0,-31.466666814102346,24
k_76c47a29_0,seasonal,349.3014450073242,419.16173400878904,0.6666666620395315,False,25,0.10000000149011612,13,13,13.0,-18.266666756308172,24
k_76c47a29_1,stable,425.12860107421875,510.15432128906247,0.6666666704318069,False,25,0.10000000149011612,17,17,17.0,-23.066666675914075,24
k_76d5af76_0,stable,3534.044677734375,4240.85361328125,0.6666666694046808,False,25,0.09309555404020398,23,23,23.0,-29.949062122397898,24
k_76d5af76_1,stable,3257.40380859375,3908.8845703125,0.6666666656706458,False,25,0.09639516831829033,22,22,22.0,-28.90805408362767,24
k_76d64c4a_0,stable,3497.4063720703125,4196.887646484375,0.6666666867808441,False,25,0.09393250887252803,23,23,23.0,-29.987561853547,24
k_76d64c4a_1,stable,2948.09765625,3537.7171875,0.6666666912655652,False,25,0.09642929531065761,21,21,21.0,-27.7166967991264,24
k_7722b1df_0,stable,1433.6071472167969,1720.3285766601562,0.6666666996619804,False,25,0.10000000149011612,24,24,24.0,-31.466666375243783,24
k_7722b1df_1,stable,1465.5367126464844,1758.6440551757812,0.6666667251889008,False,25,0.10000000149011612,24,24,24.0,-31.46666609444766,24
k_77530e97_0,growth,7148.060302734375,8577.67236328125,0.6666666858510346,False,25,0.0569434944330465,22,22,22.0,-27.17218021069267,24
k_77530e97_1,stable,6029.3975830078125,7235.277099609375,0.6666666459024679,False,25,0.06874048282737588,24,24,24.0,-29.966210070786893,24
k_78744a20_0,decline,677.5984497070312,813.1181396484375,0.6666666615881569,False,25,0.10000000149011612,15,15,15.0,-20.666666767233757,24
k_78744a20_1,other,671.8024749755859,806.1629699707031,0.6666667243931491,False,25,0.10000000149011612,15,15,15.0,-20.666666076378842,24
k_7901646f_0,stable,1745.3834838867188,2094.4601806640626,0.6666666474595387,False,25,0.10000000149011612,24,24,24.0,-31.466666949470646,24
k_7901646f_1,stable,1482.2663269042969,1778.7195922851563,0.6666666440023816,False,25,0.10000000149011612,21,21,21.0,-27.866666978558683,24
k_79ed7553_0,seasonal,680.7676391601562,816.9211669921875,0.6666666896756618,False,25,0.10000000149011612,14,14,14.0,-19.46666645529097,24
k_79ed7553_1,stable,909.5846557617188,1091.5015869140625,0.6666666786977188,False,25,0.10000000149011612,17,17,17.0,-23.06666658498904,24
k_7a241947_0,stable,1838.1359252929688,2205.7631103515623,0.6666666696830824,False,25,0.10000000149011612,24,24,24.0,-31.46666670501167,24
k_7a241947_1,stable,1508.8505859375,1810.6207031249999,0.6666666496331571,False,25,0.10000000149011612,23,23,23.0,-30.266666922580608,24
k_7a2d2949_0,stable,772.0434265136719,926.4521118164062,0.6666667523633849,False,25,0.10000000149011612,18,18,18.0,-24.266665777646946,24
k_7a2d2949_1,stable,512.9150390625,615.498046875,0.6666666902358037,False,25,0.10000000149011612,18,18,18.0,-24.26666646105034,24
k_7a67c85e_0,stable,12680.93701171875,15217.124414062499,0.6666666509306808,False,25,0.03095579641180145,24,24,24.0,-28.152545067528976,24
k_7a67c85e_1,stable,11656.801025390625,13988.16123046875,0.6666666556567237,False,25,0.03461801111384484,24,24,24.0,-28.328331321240597,24
k_7b07b3c7_0,stable,1610.892333984375,1933.07080078125,0.6666666987027117,False,25,0.10000000149011612,24,24,24.0,-31.46666638579575,24
k_7b07b3c7_1,stable,1805.8610229492188,2167.0332275390624,0.6666667082867451,False,25,0.10000000149011612,24,24,24.0,-31.46666628037138,24
k_7b0df942_0,stable,2922.8999633789062,3507.4799560546876,0.6666666907394337,False,25,0.0975277805458713,23,23,23.0,-30.152944306976305,24
k_7b0df942_1,stable,3089.307861328125,3707.16943359375,0.6666666782471827,False,25,0.0924203328134908,21,21,21.0,-27.5483205174476,24
k_7b1222c3_0,stable,1813.4207153320312,2176.1048583984375,0.666666629795852,False,25,0.09940504698978625,20,20,20.0,-26.64286895183708,24
k_7b1222c3_1,stable,2081.2186889648438,2497.4624267578124,0.6666667340321164,False,25,0.10000000149011612,19,19,19.0,-25.46666598227113,24
k_7c67e144_0,stable,13596.2373046875,16315.484765624999,0.6666666960536327,False,25,0.030267364273585593,24,24,24.0,-28.11949982854215,24
k_7c67e144_1,stable,10875.139892578125,13050.16787109375,0.6666666447974232,False,25,0.03768650822605435,24,24,24.0,-28.475619302078957,24
k_7d456afc_0,growth,2810.5772094726562,3372.6926513671874,0.6666666214053418,False,25,0.09585412028843533,22,22,22.0,-28.884248457232395,24
k_7d456afc_1,growth,2177.0537109375,2612.464453125,0.6666666520695638,False,25,0.09928325297111235,20,20,20.0,-26.63799694607929,24
k_7d76b645_0,stable,1800.9318237304688,2161.1181884765624,0.6666666709522948,False,25,0.10000000149011612,24,24,24.0,-31.466666691050335,24
k_7d76b645_1,stable,1297.005615234375,1556.40673828125,0.6666666981692598,False,25,0.10000000149011612,24,24,24.0,-31.466666391663722,24
k_7dc8c42c_0,stable,1340.5661315917969,1608.679357910156,0.6666667216558989,False,25,0.10000000149011612,24,24,24.0,-31.466666133310685,24
k_7dc8c42c_1,stable,1079.0180969238281,1294.8217163085938,0.6666666347659012,False,25,0.09897440371119298,17,17,17.0,-23.031796743755653,24
k_7ddcbb64_0,stable,7268.4140625,8722.096875,0.6666666528083838,False,25,0.05670854718610251,24,24,24.0,-29.3886770840407,24
k_7ddcbb64_1,stable,6062.9014892578125,7275.481787109375,0.6666667017682444,False,25,0.06668176494771334,24,24,24.0,-29.867390998039554,24
k_7e1fb0a3_0,growth,4117.6171875,4941.140625,0.666666688953217,False,25,0.08972850375171086,24,24,24.0,-30.973634601596736,24
k_7e1fb0a3_1,stable,3145.5399169921875,3774.6479003906247,0.6666667073233215,False,25,0.09796516922141828,24,24,24.0,-31.36899434207154,24
k_7e3f87d1_0,stable,1403.2253723144531,1683.8704467773437,0.6666666983489403,False,25,0.10000000149011612,23,23,23.0,-30.266666386706998,24
k_7e3f87d1_1,growth,1635.8563842773438,1963.0276611328125,0.6666666851511724,False,25,0.10000000149011612,23,23,23.0,-30.266666531882436,24
k_7e93a43e_0,growth,12116.697509765625,14540.03701171875,0.6666666589703059,False,25,0.035358080819530166,23,23,23.0,-27.293138469025024,24
k_7e93a43e_1,stable,8916.005859375,10699.20703125,0.6666667336472047,False,25,0.042243661936406926,20,20,20.0,-24.356412407337025,24
k_7f152321_0,growth,1724.6742553710938,2069.6091064453126,0.6666666780753318,False,25,0.10000000149011612,21,21,21.0,-27.866666603756226,24
k_7f152321_1,stable,1767.274658203125,2120.72958984375,0.666666653576563,False,25,0.10000000149011612,20,20,20.0,-26.66666687026245,24
k_7f2617c5_0,stable,845.3258056640625,1014.390966796875,0.6666667330094584,False,25,0.10000000149011612,20,20,20.0,-26.6666659965006,24
k_7f2617c5_1,stable,1045.1322326660156,1254.1586791992188,0.6666666352344905,False,25,0.10000000149011612,18,18,18.0,-24.266667066064784,24
k_80904905_0,stable,1893.5044555664062,2272.2053466796874,0.6666667101778215,False,25,0.09936527253011503,22,22,22.0,-29.038738179369023,24
k_80904905_1,stable,2232.4072265625,2678.888671875,0.6666666805879321,False,25,0.09686956950601558,21,21,21.0,-27.7351884327854,24
k_80e6699f_0,stable,1830.7734375,2196.928125,0.666666696048206,False,25,0.10000000149011612,22,22,22.0,-29.06666640903484,24
k_80e6699f_1,stable,1985.3977661132812,2382.4773193359374,0.6666666279258937,False,25,0.10000000149011612,22,22,22.0,-29.06666715838028,24
k_813348c9_0,stable,3063.00732421875,3675.6087890625,0.6666666940365021,False,25,0.09726675729371892,24,24,24.0,-31.335470715696985,24
k_813348c9_1,stable,2779.4320678710938,3335.3184814453125,0.6666666554989915,False,25,0.09469334165515375,24,24,24.0,-31.21194718895848,24
k_81a1104d_0,stable,2657.72900390625,3189.2748046875,0.6666666804282999,False,25,0.09649265644339847,22,22,22.0,-28.912343398798228,24
k_81a1104d_1,stable,3110.4173583984375,3732.5008300781246,0.6666666888650362,False,25,0.09578501241425853,22,22,22.0,-28.881206968711975,24
k_820cc752_0,stable,1101.0025634765625,1321.203076171875,0.6666666465729512,False,25,0.10000000149011612,23,23,23.0,-30.26666695624288,24
k_820cc752_1,stable,640.415771484375,768.49892578125,0.6666666746152424,False,25,0.10000000149011612,19,19,19.0,-25.466666635856743,24
k_822166ed_0,stable,1251.4881591796875,1501.785791015625,0.666666702001849,False,25,0.10000000149011612,24,24,24.0,-31.466666349505235,24
k_822166ed_1,stable,1127.5124816894531,1353.0149780273437,0.6666666326180547,False,25,0.10000000149011612,24,24,24.0,-31.46666711272698,24
k_827f8f69_0,stable,1185.4327697753906,1422.5193237304686,0.6666666807573299,False,25,0.10000000149011612,24,24,24.0,-31.46666658319495,24
k_827f8f69_1,stable,835.1598815917969,1002.1918579101562,0.6666666347308767,False,25,0.10000000149011612,22,22,22.0,-29.066667083525466,24
k_82e0a475_0,growth,3098.548095703125,3718.25771484375,0.6666666831667695,False,25,0.09866653585554074,23,23,23.0,-30.205327134520406,24
k_82e0a475_1,growth,3178.09716796875,3813.7166015625,0.6666667070085918,False,25,0.0981749381185506,24,24,24.0,-31.37906325259592,24
k_834f3294_0,stable,1511.2603454589844,1813.5124145507812,0.6666666690282259,False,25,0.09805302874703739,18,18,18.0,-24.196575675582864,24
k_834f3294_1,stable,4399.8585205078125,5279.830224609374,0.6666666950968712,False,25,0.07925702545462093,22,22,22.0,-28.153975473937738,24
k_834f8533_0,stable,1289.0657043457031,1546.8788452148438,0.6666666844921688,False,25,0.10000000149011612,24,24,24.0,-31.466666542111714,24
k_834f8533_1,stable,812.6826782226562,975.2192138671875,0.6666666766007742,False,25,0.10000000149011612,17,17,17.0,-23.066666608055435,24
k_835f0f78_0,stable,1877.4310913085938,2252.917309570312,0.6666666454454226,False,25,0.10000000149011612,24,24,24.0,-31.466666971625926,24
k_835f0f78_1,stable,1675.2317504882812,2010.2781005859374,0.6666666538296123,False,25,0.10000000149011612,24,24,24.0,-31.466666879399842,24
k_83645b16_0,stable,327.6287841796875,393.154541015625,0.6666666727196567,False,25,0.10000000149011612,16,16,16.0,-21.86666664776749,24
k_83645b16_1,stable,370.9925308227539,445.1910369873047,0.666666662890894,False,25,0.10000000149011612,18,18,18.0,-24.26666676184435,24
k_83deb69e_0,stable,1507.4169616699219,1808.9003540039062,0.6666666715395371,False,25,0.10000000149011612,24,24,24.0,-31.466666684590663,24
k_83deb69e_1,stable,1992.80126953125,2391.3615234374997,0.6666666753246151,False,25,0.10000000149011612,24,24,24.0,-31.466666642954806,24
k_83e197e9_0,stable,1550.785400390625,1860.9424804687499,0.6666667323573429,False,25,0.10000000149011612,22,22,22.0,-29.066666009634343,24
k_83e197e9_1,stable,1524.0275573730469,1828.8330688476562,0.6666666732633915,False,25,0.0991591980189923,22,22,22.0,-29.029671306938354,24
k_8444e55c_0,stable,3488.3668212890625,4186.040185546874,0.6666666911814171,False,25,0.09607193949523514,24,24,24.0,-31.278119492775698,24
k_8444e55c_1,stable,3429.474609375,4115.369531249999,0.6666666454556173,False,25,0.09704576590761348,24,24,24.0,-31.324863663553653,24
k_850f4f8a_0,stable,6607.672119140625,7929.20654296875,0.6666666904562946,False,25,0.06213178619036402,24,24,24.0,-29.648992142118228,24
k_850f4f8a_1,stable,6128.1903076171875,7353.828369140625,0.6666666732808622,False,25,0.06538442474532018,24,24,24.0,-29.805118981685883,24
k_855668e0_0,stable,4298.0430908203125,5157.651708984375,0.6666666126976906,False,25,0.08807194941333146,24,24,24.0,-30.894120832165317,24
k_855668e0_1,stable,4190.20458984375,5028.245507812499,0.6666666559653921,False,25,0.08890312915412052,24,24,24.0,-30.93401698377847,24
k_8581055c_0,stable,6992.348876953125,8390.818652343749,0.6666666911488558,False,25,0.056569700263778284,24,24,24.0,-29.382012010023942,24
k_8581055c_1,stable,8030.50634765625,9636.6076171875,0.6666666918015983,False,25,0.04832185516328857,24,24,24.0,-28.986115438020263,24
k_85d9eb9d_0,stable,2548.4983520507812,3058.1980224609374,0.6666666326934324,False,25,0.09980221134082656,23,23,23.0,-30.25756876205027,24
k_85d9eb9d_1,stable,2349.8241577148438,2819.7889892578123,0.666666679847568,False,25,0.10000000149011612,22,22,22.0,-29.066666587241862,24
k_8602a61d_0,stable,559.2698822021484,671.123858642578,0.6666666640958782,False,25,0.10000000149011612,23,23,23.0,-30.266666763490687,24
k_8602a61d_1,stable,399.0334167480469,478.8401000976562,0.6666666781940815,False,25,0.10000000149011612,19,19,19.0,-25.466666596489514,24
k_863d2ebc_0,stable,486.52020263671875,583.8242431640625,0.66666668182796,False,25,0.10000000149011612,19,19,19.0,-25.46666655651685,24
k_863d2ebc_1,stable,532.0076751708984,638.4092102050781,0.6666667423292597,False,25,0.10000000149011612,18,18,18.0,-24.266665888022324,24
k_8648b1e8_0,stable,2488.939453125,2986.72734375,0.666666632664528,False,25,0.09769950781521565,24,24,24.0,-31.356243415820543,24
k_8648b1e8_1,stable,2510.7626953125,3012.9152343749997,0.6666666583687175,False,25,0.09925102482935018,24,24,24.0,-31.430715949752916,24
k_86bb7c4b_0,other,1478.6007385253906,1774.3208862304687,0.6666666800406906,False,25,0.10000000149011612,16,16,16.0,-21.866666567236116,24
k_86bb7c4b_1,decline,1120.0161437988281,1344.0193725585937,0.6666666198352632,False,25,0.10000000149011612,13,13,13.0,-18.266667220555124,24
k_86ccac0b_0,stable,2371.8828735351562,2846.2594482421873,0.6666666680231784,False,25,0.09975991200676111,24,24,24.0,-31.455142428069575,24
k_86ccac0b_1,stable,3604.44873046875,4325.3384765625,0.6666667259895217,False,25,0.09329924149918413,24,24,24.0,-31.1450296060761,24
k_870d0118_0,stable,1138.657470703125,1366.38896484375,0.666666734670406,False,25,0.10000000149011612,24,24,24.0,-31.466665990151103,24
k_870d0118_1,stable,967.8256530761719,1161.390783691406,0.666666702877527,False,25,0.10000000149011612,23,23,23.0,-30.266666336892555,24
k_87142160_0,stable,4335.0838623046875,5202.100634765625,0.6666666601748674,False,25,0.08750563360480985,24,24,24.0,-30.86693715110733,24
k_87142160_1,stable,4493.1778564453125,5391.813427734375,0.6666666449048628,False,25,0.0865297319568058,24,24,24.0,-30.82009403997319,24
k_87b740da_0,stable,2215.619384765625,2658.74326171875,0.6666666777485938,False,25,0.09861202726091342,18,18,18.0,-24.21669952615835,24
k_87b740da_1,stable,2365.7726440429688,2838.9271728515623,0.6666666594012749,False,25,0.09690462212263894,19,19,19.0,-25.349042387246257,24
k_888faa8b_0,other,1184.7146301269531,1421.6575561523437,0.6666666207886667,False,25,0.10000000149011612,15,15,15.0,-20.666667216028152,24
k_888faa8b_1,growth,1032.5538024902344,1239.0645629882813,0.6666666689040458,False,25,0.10000000149011612,20,20,20.0,-26.666666701660148,24
k_891071be_0,stable,1140.6510314941406,1368.7812377929688,0.6666666576496509,False,25,0.10000000149011612,21,21,21.0,-27.866666828438717,24
k_891071be_1,stable,969.5343017578125,1163.441162109375,0.6666666529933742,False,25,0.10000000149011612,20,20,20.0,-26.666666876677525,24
k_8931a84a_0,stable,1269.8665466308594,1523.8398559570312,0.6666667436904279,False,25,0.10000000149011612,22,22,22.0,-29.066665884970405,24
k_8931a84a_1,stable,1593.2730102539062,1911.9276123046875,0.6666666183406387,False,25,0.10000000149011612,24,24,24.0,-31.466667269778547,24
k_897060da_0,stable,3709.8160400390625,4451.779248046875,0.6666666683746038,False,25,0.08686206216923038,21,21,21.0,-27.314873258987035,24
k_897060da_1,stable,2458.4496459960938,2950.1395751953123,0.666666722116365,False,25,0.09693605600248532,18,18,18.0,-24.156364072809456,24
k_8a32e327_0,growth,1680.7351684570312,2016.8822021484375,0.6666666561738344,False,25,0.10000000149011612,24,24,24.0,-31.466666853613397,24
k_8a32e327_1,stable,1327.8252868652344,1593.3903442382812,0.6666667024567933,False,25,0.10000000149011612,23,23,23.0,-30.26666634152061,24
k_8a40ae79_0,stable,561.7340240478516,674.0808288574218,0.6666666550961575,False,25,0.10000000149011612,20,20,20.0,-26.66666685354691,24
k_8a40ae79_1,stable,744.2458648681641,893.0950378417969,0.666666656098424,False,25,0.10000000149011612,20,20,20.0,-26.666666842521984,24
k_8b2492b7_0,stable,1974.0087890625,2368.810546875,0.6666666959253958,False,25,0.10000000149011612,24,24,24.0,-31.466666416346218,24
k_8b2492b7_1,growth,1819.7098388671875,2183.6518066406247,0.6666666961664439,False,25,0.10000000149011612,24,24,24.0,-31.46666641369469,24
k_8b28d096_0,stable,1816.5677490234375,2179.8812988281247,0.6666666881504867,False,25,0.09845923942737865,24,24,24.0,-31.392709922858813,24
k_8b28d096_1,stable,2227.1563110351562,2672.5875732421873,0.6666666960126296,False,25,0.09836277946364176,24,24,24.0,-31.388079758115882,24
k_8b8cfc83_0,stable,1985.27783203125,2382.3333984375,0.6666667227166045,False,25,0.09971825827192475,19,19,19.0,-25.45595986445049,24
k_8b8cfc83_1,stable,2149.5617065429688,2579.4740478515623,0.6666666836993326,False,25,0.10000000149011612,20,20,20.0,-26.666666538911986,24
k_8bd0f31c_0,stable,907.8324279785156,1089.3989135742188,0.6666666275776276,False,25,0.10000000149011612,18,18,18.0,-24.266667150290278,24
k_8bd0f31c_1,stable,1067.9395751953125,1281.527490234375,0.666666665884726,False,25,0.10000000149011612,21,21,21.0,-27.86666673785289,24
k_8c16d1f3_0,stable,1073.9107360839844,1288.6928833007812,0.6666666919934455,False,25,0.10000000149011612,24,24,24.0,-31.466666459597672,24
k_8c16d1f3_1,stable,1414.8255615234375,1697.790673828125,0.6666667143480159,False,25,0.10000000149011612,19,19,19.0,-25.46666619879624,24
k_8cbac7e1_0,stable,807.6173400878906,969.1408081054688,0.6666666199200101,False,25,0.10000000149011612,23,23,23.0,-30.266667249425232,24
k_8cbac7e1_1,stable,765.9101715087891,919.0922058105468,0.6666666915425943,False,25,0.10000000149011612,19,19,19.0,-25.46666644965588,24
k_8d79c8a0_0,stable,530.351806640625,636.4221679687499,0.6666666592182524,False,25,0.10000000149011612,18,18,18.0,-24.266666802243403,24
k_8d79c8a0_1,stable,550.5371704101562,660.6446044921875,0.666666689304025,False,25,0.10000000149011612,22,22,22.0,-29.066666483220835,24
k_8e6cc767_0,stable,1065.7332458496094,1278.8798950195312,0.6666666956909663,False,25,0.10000000149011612,19,19,19.0,-25.466666404023783,24
k_8e6cc767_1,stable,1369.6537170410156,1643.5844604492188,0.6666666394653797,False,25,0.10000000149011612,20,20,20.0,-26.66666702548547,24
k_8f119a0a_0,stable,887.2950439453125,1064.754052734375,0.6666666644195847,False,25,0.10000000149011612,23,23,23.0,-30.266666759929908,24
k_8f119a0a_1,stable,1101.4133605957031,1321.6960327148438,0.6666666523565782,False,25,0.10000000149011612,22,22,22.0,-29.066666889642743,24
k_8f2ce03f_0,growth,4178.38916015625,5014.0669921875,0.6666666802526096,False,25,0.08206088201460607,21,21,21.0,-27.113223561834747,24
k_8f2ce03f_1,growth,6210.333984375,7452.400781249999,0.6666666766007742,False,25,0.06678985108427177,24,24,24.0,-29.872579409436526,24
k_8f78f090_0,decline,419.92730712890625,503.9127685546875,0.6666667008252674,False,25,0.10000000149011612,16,16,16.0,-21.866666338605775,24
k_8f78f090_1,stable,722.2380981445312,866.6857177734374,0.6666666757204789,False,25,0.10000000149011612,22,22,22.0,-29.06666663263984,24
k_900ba814_0,stable,4372.0111083984375,5246.413330078125,0.6666667324424961,False,25,0.08765514008153275,24,24,24.0,-30.874112667046113,24
k_900ba814_1,stable,5477.1456298828125,6572.574755859375,0.6666666190254724,False,25,0.07315193570877042,24,24,24.0,-30.177960104740777,24
k_90303766_0,stable,2056.5639038085938,2467.8766845703126,0.666666699941458,False,25,0.09903409538558265,22,22,22.0,-29.0241664976096,24
k_90303766_1,stable,1735.2463989257812,2082.2956787109374,0.6666667015155276,False,25,0.09747759672835245,18,18,18.0,-24.175859765549887,24
k_916c9de0_0,growth,2019.97705078125,2423.9724609375,0.6666666489029872,False,25,0.10000000149011612,23,23,23.0,-30.26666693061248,24
k_916c9de0_1,stable,1468.3841857910156,1762.0610229492188,0.6666666817965496,False,25,0.09827416683837317,17,17,17.0,-23.00798817274264,24
k_91987866_0,volatile,262.0855178833008,314.50262145996095,0.6666665965473799,False,25,0.10000000149011612,9,9,9.0,-13.466667464800912,24
k_91987866_1,volatile,167.5627784729004,201.07533416748046,0.6666666310692145,False,25,0.10000000149011612,9,9,9.0,-13.466667085060731,24
k_91f0eec2_0,other,509.4169921875,611.300390625,0.6666666978177913,False,25,0.10000000149011612,14,14,14.0,-19.466666365727548,24
k_91f0eec2_1,stable,555.4218292236328,666.5061950683594,0.6666666594305032,False,25,0.10000000149011612,18,18,18.0,-24.266666799908645,24
k_92eb0f42_0,stable,1325.9687805175781,1591.1625366210938,0.6666666622162072,False,25,0.10000000149011612,23,23,23.0,-30.266666784167064,24
k_92eb0f42_1,stable,1601.0304565429688,1921.2365478515624,0.6666666877198136,False,25,0.10000000149011612,20,20,20.0,-26.666666494686698,24
k_93b9a990_0,stable,699.6605987548828,839.5927185058594,0.6666666511571221,False,25,0.10000000149011612,19,19,19.0,-25.46666689389607,24
k_93b9a990_1,stable,493.20826721191406,591.8499206542969,0.6666666057016001,False,25,0.10000000149011612,19,19,19.0,-25.46666739390681,24
k_94144541_0,stable,4235.61328125,5082.7359375,0.6666666922115998,False,25,0.08720112851874318,24,24,24.0,-30.852320554572078,24
k_94144541_1,stable,5227.49560546875,6272.9947265625,0.6666666921684983,False,25,0.07574917440705822,24,24,24.0,-30.302626757685317,24
k_94b9108d_0,stable,230.85298919677734,277.0235870361328,0.6666666586993868,False,25,0.10000000149011612,17,17,17.0,-23.066666804970687,24
k_94b9108d_1,volatile,283.34740447998047,340.0168853759765,0.6666666923075714,False,25,0.10000000149011612,13,13,13.0,-18.266666423359734,24
k_955fee92_0,growth,15489.83056640625,18587.7966796875,0.6666666444213528,False,25,0.029204914743824473,24,24,24.0,-28.06850281906869,24
k_955fee92_1,stable,16089.20947265625,19307.051367187498,0.666666729710419,False,25,0.02807988577810216,24,24,24.0,-28.014500490534296,24
k_9596c870_0,growth,1473.99462890625,1768.7935546874999,0.6666667093821008,False,25,0.09813267275104216,17,17,17.0,-23.003177070332328,24
k_9596c870_1,stable,1807.0131225585938,2168.4157470703126,0.6666666231208089,False,25,0.10000000149011612,20,20,20.0,-26.666667205275743,24
k_95e03ca3_0,stable,1813.764404296875,2176.5172851562497,0.6666666737965163,False,25,0.0992930678696045,24,24,24.0,-31.432733845979335,24
k_95e03ca3_1,stable,2547.649658203125,3057.17958984375,0.6666666885794928,False,25,0.09850220461261984,24,24,24.0,-31.394772247031334,24
