seller_id,type,cv,R_mean,R_p10,kosis_category,m_i_uniform,m_i_category,Uniform_m_i_0.10_eligible,Uniform_m_i_0.10_L_star,Uniform_m_i_0.10_cap_star,Uniform_m_i_0.10_reject_reason,Category_m_i_eligible,Category_m_i_L_star,Category_m_i_cap_star,Category_m_i_reject_reason
k_c826c40d_0,stable,0.3145589301961731,2533.6649444090176,1514.3356922310304,스포츠·레저용품,0.1,0.12,True,796.236659077818,1.05,,True,1834.6382766076674,1.05,
k_c826c40d_1,growth,0.6117664108219196,2643.63218236954,1031.216796433007,스포츠·레저용품,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_c864036f_0,stable,0.127124735371684,707.3732055684304,581.2416343522417,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_c864036f_1,stable,0.1919635493080538,949.4565454580024,719.6770107815423,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_c89cf7c4_0,other,0.6272180396891562,136.42688309705883,65.85511106624818,아동·유아용품,0.1,0.15,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_c89cf7c4_1,other,0.7487793385560306,133.34270551855596,68.22393329688062,아동·유아용품,0.1,0.15,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_c8b0e2b0_0,stable,0.2822226051433092,1035.650837120498,798.2076193042868,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_c8b0e2b0_1,growth,0.3094766394047156,1243.8951017867523,710.5656868606471,자동차 및 자동차용품,0.1,0.08,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_c9c7905c_0,stable,0.1879764533417424,741.1044705437777,570.372655884855,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_c9c7905c_1,growth,0.27529640851328757,1262.0465667194605,860.3447393326222,통신기기,0.1,0.05,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_ca3bd7cd_0,stable,0.4280387274442136,612.7849736260744,357.4885245227434,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ca3bd7cd_1,stable,0.4011611335410703,648.7067710470625,444.9756615589805,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cab85505_0,growth,0.32435927885370053,1053.0649977801147,722.3041029786875,가방,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_cab85505_1,growth,0.39900343438200325,848.7276665922865,503.4924321678442,가방,0.1,0.12,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_cac4c8e7_0,stable,0.46706401208642245,509.29503576363203,371.4910293599663,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cac4c8e7_1,stable,0.4191418186484107,378.5138574788755,243.46852023979483,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cb3dd9ce_0,stable,0.24852937021839044,351.29543839786464,258.99048674326,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cb3dd9ce_1,stable,0.24919127843461034,294.8784071611509,184.12334077518219,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cbd996ad_0,stable,0.31551274783474276,581.6442750490916,423.94822481353236,음·식료품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cbd996ad_1,stable,0.26828121868415594,677.2820609447991,446.8623608994104,음·식료품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cc3d1411_0,stable,0.5365529688987591,451.92375490584095,323.3744993939646,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cc3d1411_1,stable,0.48987045680599717,665.3569369107122,441.9357917549646,가전·전자,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cc419e06_0,stable,0.37138699649105006,1967.174291420146,1056.6347839838354,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,True,2849.724233032014,1.05,
k_cc419e06_1,growth,0.3339159804787534,3175.016185614519,1871.2438301212374,화장품,0.1,0.2,True,1928.107080396777,1.1,,True,8052.17779715719,1.1,
k_cca3071e_0,stable,0.39930834508107743,1490.9169734871364,1010.7968906458684,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cca3071e_1,stable,0.3147442507276773,2105.8152181941414,1609.429936338023,가구,0.1,0.1,True,1122.27406744465,1.05,,True,1122.27406744465,1.05,
k_ccc4bbb5_0,stable,0.15293611809432636,2549.025578488983,2126.8271169725394,화장품,0.1,0.2,True,2896.2072581915636,1.05,,True,10188.185944954557,1.05,
k_ccc4bbb5_1,stable,0.14740945528517993,2358.025724215537,1983.9265299622361,화장품,0.1,0.2,True,2406.2623884419527,1.05,,True,9208.296205455335,1.05,
k_ccf8813e_0,stable,0.40634579409185867,400.147496714914,268.1434843350991,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ccf8813e_1,stable,0.4225181167872226,537.6273039118456,370.88750370071375,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cd06602b_0,stable,0.4447282664553522,281.457893055605,193.97126037260037,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cd06602b_1,stable,0.4941583287867336,313.10333489138696,205.99366063069536,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cd68562d_0,stable,0.19855796396410202,1362.5872834707234,1129.2042899661508,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,True,250.09765014644861,1.05,
k_cd68562d_1,stable,0.2714753344655662,1367.7852726704953,930.9716202905653,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cd843d4c_0,seasonal,0.5389179981057831,274.37139039942485,173.18277328872017,가구,0.1,0.1,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_cd843d4c_1,decline,0.5333722800275174,226.4709580198767,180.45543571878827,가구,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_ce248b21_0,stable,0.3388771665229593,1247.8660793413835,698.4567149167021,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ce248b21_1,stable,0.2734147590831665,869.3479806357271,518.5695080236345,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ce27a3cc_0,seasonal,0.7283991940835751,520.0762098386268,214.3213095218319,기타,0.1,0.1,False,0.0,1.2000000000000002,가계비 충당 불가,False,0.0,1.2000000000000002,가계비 충당 불가
k_ce27a3cc_1,volatile,0.7915695135027624,1320.0086044520242,357.4177898458345,기타,0.1,0.1,False,0.0,1.3,가계비 충당 불가,False,0.0,1.3,가계비 충당 불가
k_ce7d1888_0,stable,0.18452226260831125,1061.7964351760118,778.8322224878292,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ce7d1888_1,stable,0.20871494462935508,1029.9490962586233,857.9426662921666,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cee48807_0,stable,0.33311989768527256,721.2434562961913,392.61152846198684,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cee48807_1,stable,0.29659033530024603,704.8959827569657,401.27364089812363,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cf2384dd_0,stable,0.5091250851381798,205.82429148272064,119.84175046887088,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cf2384dd_1,stable,0.5325501498902958,240.5539123119281,106.5458984728844,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cfb1a033_0,stable,0.3736035031719748,976.4929223009482,834.3855898556656,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_cfb1a033_1,stable,0.2525642335945193,954.4880273357334,649.8865925179202,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d03698c2_0,stable,0.5751941096478955,607.0217385262949,291.35235433471365,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d03698c2_1,other,0.5767146183989224,691.6337571329675,389.8709288488715,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_d05ae8f7_0,stable,0.4936209062861705,1037.428301665753,694.9603088582426,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d05ae8f7_1,stable,0.5013962169180651,912.3935790195837,616.1052601218109,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d12c926d_0,stable,0.3062324889374194,451.54886158816527,344.2067155386004,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d12c926d_1,stable,0.38615083669004596,337.71853174508675,200.7440151784672,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d1b65fc7_0,stable,0.5064957212483201,599.3795178960761,366.13656239311973,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d1b65fc7_1,stable,0.5129920126317602,701.6390748681862,369.3447276188005,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d1c281d3_0,stable,0.2615882405216965,824.664341430628,564.1441120383776,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d1c281d3_1,stable,0.21471809221571825,986.9139573158159,729.3134678224643,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d20b021d_0,stable,0.27387994572044655,372.3479204959677,282.57513859114573,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d20b021d_1,stable,0.36841189222468856,398.8991723925615,291.2666198732517,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d2374cbc_0,stable,0.17663875660965384,1093.763573241118,859.9533402494739,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d2374cbc_1,stable,0.14130053940832185,1077.1177576252326,869.9213186958954,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d3674f27_0,stable,0.4527981186160492,428.84953179150153,311.91655671517003,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d3674f27_1,stable,0.4290792218815512,341.0794052373752,174.78537015992913,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d379f449_0,stable,0.5984081705817044,295.5268552382922,160.94678740687164,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d379f449_1,stable,0.5105984406127994,376.38740927691913,211.81015651215472,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d57e18d5_0,stable,0.1757633611475362,479.66201764435755,378.67723286992066,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d57e18d5_1,stable,0.23543304332647713,462.5927595603959,277.65208318035445,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d5ba419e_0,stable,0.5506691950460652,710.0078793185475,392.44679506241846,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d5ba419e_1,growth,0.6158390352719232,688.3339501286798,187.31762193720607,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_d624126b_0,stable,0.36202245101555186,784.7861862301429,518.5358400882884,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d624126b_1,stable,0.4266264730924556,672.1745932051709,467.52253355943526,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d91fb3b7_0,stable,0.36360104959837114,1778.975947132601,1321.8138891231756,가전·전자,0.1,0.05,True,136.16190556517364,1.05,,False,0.0,1.05,가계비 충당 불가
k_d91fb3b7_1,stable,0.2779686658498024,1834.5951667190584,1350.025438196823,가전·전자,0.1,0.05,True,232.8872166748215,1.05,,False,0.0,1.05,가계비 충당 불가
k_d93844a9_0,stable,0.43727843480635575,368.8900423697613,269.2706850688749,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d93844a9_1,stable,0.4215926833543917,328.09609833765194,246.04022515102042,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d94a40fd_0,stable,0.20751865535982103,1249.8190431871287,1003.3711009112479,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d94a40fd_1,stable,0.19283302828366874,997.1797810574476,748.8606194106558,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d98eec89_0,stable,0.2824350005071988,479.71096175553697,369.06678387086157,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_d98eec89_1,stable,0.1736443623279886,486.51617239100915,376.6818454602959,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_da8622b1_0,stable,0.29317118891897215,3921.9541729728094,2673.6506501756016,생활용품,0.1,0.1,True,4771.030800602063,1.05,,True,4771.030800602063,1.05,
k_da8622b1_1,growth,0.300445366530423,5217.194952867975,3871.7611358615654,생활용품,0.1,0.1,True,8475.254626456031,1.1,,True,8475.254626456031,1.1,
k_daeb5653_0,stable,0.2821487704173781,286.9884060968312,176.27329391281842,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_daeb5653_1,stable,0.40467993984902006,331.31357789328575,158.86577764899315,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_db4350fd_0,stable,0.20045494382719772,318.89685904490744,253.17758166069854,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_db4350fd_1,stable,0.2921557754179664,388.8664722753125,298.40873629578783,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dbb9b48c_0,stable,0.19011892817422685,641.4606941496077,471.31999069543514,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dbb9b48c_1,stable,0.27416036640957664,484.03841657176844,331.1914989977184,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dbbcfe2c_0,other,0.6317182260233101,76.63981392808728,25.712570987917672,스포츠·레저용품,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_dbbcfe2c_1,other,0.5429090548247248,96.50488563426711,73.41089672919517,스포츠·레저용품,0.1,0.12,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_dbc22125_0,stable,0.2714130923520651,1334.4845842947223,1026.9798415870087,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dbc22125_1,stable,0.1524048469394213,1754.345960457703,1478.402752397331,가방,0.1,0.12,True,673.0380082194204,1.05,,True,1686.799895577589,1.05,
k_dc4a0fc8_0,stable,0.3810063135312626,832.3881522941198,401.9408499317674,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dc4a0fc8_1,stable,0.4135989282484543,1166.5255026322625,702.9957961946699,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dc8798cb_0,growth,0.5785644180475384,553.9550439991702,327.3796371333729,의복,0.1,0.15,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_dc8798cb_1,growth,0.5194382278926489,454.23950764213345,235.31663984922068,의복,0.1,0.15,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_dd2bdf85_0,stable,0.40350421089536526,903.9484821715548,597.8773384517973,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dd2bdf85_1,stable,0.36900685740782047,762.8873758728669,432.69748415899585,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dd7ddc04_0,stable,0.30306150138136584,784.8882430435096,545.3784379821469,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_dd7ddc04_1,stable,0.38298036920881856,678.8453401406692,453.23329016941057,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_ddd51ae8_0,other,0.5929054712587509,180.66706101267476,93.2221273289426,생활용품,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_ddd51ae8_1,stable,0.3676753719197042,228.5809823348554,153.10553116430347,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_de23c3b9_0,stable,0.37226337749652433,1130.9516061846293,666.8417755086867,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_de23c3b9_1,stable,0.4196744917037013,1540.6468233410553,1113.4602246468367,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,True,1330.5954410408738,1.05,
k_e067ad2c_0,stable,0.36808584183158033,465.7521587873805,321.202908035162,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e067ad2c_1,stable,0.5551535926305537,732.3809581281416,368.9308308410787,애완용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e24fc9fc_0,stable,0.39086486561313194,892.5768091365502,581.8391501347205,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e24fc9fc_1,stable,0.44626553881520187,1005.6415511318133,586.5337825025174,화장품,0.1,0.2,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e2aee089_0,stable,0.5359887756424256,589.1970751332218,327.7680920954518,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e2aee089_1,stable,0.5283715878692857,453.5061114138235,260.16016933504534,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e333046c_0,stable,0.1992721016649267,645.8939813374636,493.23546863972217,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e333046c_1,stable,0.3081358822677073,671.04247359804,482.52405320481506,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e38db885_0,stable,0.5022418390945096,318.379015266783,205.1240477571021,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e38db885_1,stable,0.37197752821121155,345.5235948765828,215.08905594912767,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e48b04bf_0,stable,0.31446904550392785,325.0446931725782,234.87221214106972,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e48b04bf_1,stable,0.35716113485771417,261.3854130114122,176.7073446133535,아동·유아용품,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e48cc16a_0,stable,0.48651438201210095,231.04805637991367,146.52366226098016,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e48cc16a_1,stable,0.5412483002478541,258.28610532370294,158.50515734625907,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e49c26c3_0,stable,0.43926817525915657,370.576369605397,251.77819207869825,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e49c26c3_1,stable,0.5080987675740058,499.7387773821476,308.29504137420713,기타,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5475dca_0,stable,0.4613093879073991,327.4275627244734,154.40074096334178,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5475dca_1,stable,0.38169520319559824,346.6979911417713,188.53556051364882,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e59aa562_0,stable,0.2445750791447341,1981.179853024633,1407.0817666486766,농축수산물,0.1,0.05,True,428.50891422403396,1.05,,False,0.0,1.05,가계비 충당 불가
k_e59aa562_1,stable,0.35756828205928753,1713.3095692863578,1093.421139555135,농축수산물,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5a34388_0,stable,0.2693508226336895,913.0325240584392,705.4986206447932,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5a34388_1,stable,0.5002979070810692,1097.4247875632946,705.9851385988256,가방,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5a38146_0,stable,0.7392188914363114,1286.947911200473,661.4821922749825,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5a38146_1,stable,0.5388854385078609,745.4945605272841,288.71284046172457,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e5e33c0d_0,growth,0.6297158653581979,711.0926075565199,327.7570211424604,자동차 및 자동차용품,0.1,0.08,False,0.0,1.1,가계비 충당 불가,False,0.0,1.1,가계비 충당 불가
k_e5e33c0d_1,stable,0.6478546616009236,752.4343876822197,241.840452651007,자동차 및 자동차용품,0.1,0.08,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e62b2d6a_0,stable,0.3396514884988944,674.6780149977194,431.2775521927657,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e62b2d6a_1,stable,0.3525709264679184,678.869803476625,430.0350896623262,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e63e8bfa_0,stable,0.4240082064300644,249.46786820646656,172.34549420030575,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e63e8bfa_1,stable,0.28724423185460374,254.77572085164653,185.74958483001922,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e6a69c4a_0,stable,0.5347977977483223,84.75101474375192,55.73775262942928,생활용품,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e6a69c4a_1,decline,0.5454266498466713,89.1730561437474,56.8352128471958,생활용품,0.1,0.1,False,0.0,1.25,가계비 충당 불가,False,0.0,1.25,가계비 충당 불가
k_e7d5b006_0,stable,0.5867814338663192,532.0709621268143,204.57891628303133,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e7d5b006_1,stable,0.46146100400441553,516.3518125595175,330.3732239984299,통신기기,0.1,0.05,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e7df4cd2_0,stable,0.735663389606717,725.6074975044106,332.3235175315372,의복,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e7df4cd2_1,stable,0.6204293519578385,839.243843090643,345.9528125668884,의복,0.1,0.15,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e81e1f9c_0,stable,0.45038669425029393,643.2525096793454,381.09871318604877,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e81e1f9c_1,stable,0.42191667960118895,697.8678284303928,492.8556732665967,스포츠·레저용품,0.1,0.12,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e8f6dc8e_0,other,0.5463656272644027,300.8793823404865,197.06268749202064,가구,0.1,0.1,False,0.0,1.1500000000000001,가계비 충당 불가,False,0.0,1.1500000000000001,가계비 충당 불가
k_e8f6dc8e_1,stable,0.4720488602957752,385.50637721004904,242.46047290772688,가구,0.1,0.1,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e9779976_0,growth,0.2066308033637004,2263.324218966021,1689.8022323084394,스포츠·레저용품,0.1,0.12,True,1334.29821482762,1.1,,True,2440.3505850658703,1.1,
k_e9779976_1,stable,0.2032698834808507,2249.7529607142333,1857.0459909882725,스포츠·레저용품,0.1,0.12,True,1971.2433976740772,1.05,,True,3244.6463629231775,1.05,
k_e9bc59e7_0,stable,0.21449448307020128,1528.6602279218332,1199.261140543507,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
k_e9bc59e7_1,stable,0.20496791565442846,1588.638617000711,1264.0428930490255,컴퓨터 및 주변기기,0.1,0.06,False,0.0,1.05,가계비 충당 불가,False,0.0,1.05,가계비 충당 불가
