seller_id,year_month,monthly_revenue,monthly_orders,active_days,year_month_dt,cluster,seller_type
d93919c944be9cff128f6c9cb899eacb,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-11,169.9,1.0,1,2017-11-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2017-12,279.6,4.0,4,2017-12-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-01,459.40000000000003,6.0,6,2018-01-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-02,799.0,10.0,8,2018-02-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-03,559.3000000000001,7.0,6,2018-03-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-04,159.8,2.0,2,2018-04-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-05,159.8,2.0,2,2018-05-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-07,79.9,1.0,1,2018-07-01,1,계절형 (Seasonal)
d93919c944be9cff128f6c9cb899eacb,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-04,19.99,1.0,1,2017-04-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-05,174.18,6.0,6,2017-05-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-06,118.8,4.0,4,2017-06-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-07,275.5,4.0,4,2017-07-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-08,140.79,3.0,2,2017-08-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-09,42.9,1.0,1,2017-09-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
d9442042130b7fe579d1295f9f4a248f,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-07,278.0,2.0,2,2017-07-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-08,139.0,1.0,1,2017-08-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-09,278.0,2.0,2,2017-09-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-10,1330.0,10.0,8,2017-10-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-11,1144.8,11.0,8,2017-11-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2017-12,2064.0,13.0,10,2017-12-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-01,1677.0,13.0,11,2018-01-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-02,1032.0,7.0,6,2018-02-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-03,1002.0,7.0,6,2018-03-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-04,1410.0,11.0,9,2018-04-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-05,1263.0,10.0,8,2018-05-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-06,1038.0,6.0,6,2018-06-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-07,612.0,4.0,4,2018-07-01,1,계절형 (Seasonal)
d94a40fd42351c259927028d163af842,2018-08,407.0,3.0,3,2018-08-01,1,계절형 (Seasonal)
d94ba08b99bedd6a5f6c875ecc4a6fac,2016-09,0.0,0.0,0,2016-09-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2016-10,0.0,0.0,0,2016-10-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2016-11,0.0,0.0,0,2016-11-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2016-12,0.0,0.0,0,2016-12-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-01,0.0,0.0,0,2017-01-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-02,0.0,0.0,0,2017-02-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-03,0.0,0.0,0,2017-03-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-04,59.9,1.0,1,2017-04-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-05,119.8,1.0,1,2017-05-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-06,0.0,0.0,0,2017-06-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-07,359.4,6.0,6,2017-07-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-08,0.0,0.0,0,2017-08-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-09,0.0,0.0,0,2017-09-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-10,0.0,0.0,0,2017-10-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-11,0.0,0.0,0,2017-11-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2017-12,0.0,0.0,0,2017-12-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-01,0.0,0.0,0,2018-01-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-02,0.0,0.0,0,2018-02-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-03,0.0,0.0,0,2018-03-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-04,0.0,0.0,0,2018-04-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-05,0.0,0.0,0,2018-05-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-06,0.0,0.0,0,2018-06-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-07,0.0,0.0,0,2018-07-01,3,성장형 (Growth)
d94ba08b99bedd6a5f6c875ecc4a6fac,2018-08,0.0,0.0,0,2018-08-01,3,성장형 (Growth)
d97df38225e5abadaff1e72cb72b823c,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-11,45.0,3.0,3,2017-11-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2017-12,80.0,4.0,4,2017-12-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-01,383.0,5.0,5,2018-01-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-02,107.0,3.0,3,2018-02-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-03,220.0,3.0,3,2018-03-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-04,407.0,3.0,2,2018-04-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-05,0.0,0.0,0,2018-05-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-06,320.0,2.0,2,2018-06-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-07,190.0,4.0,4,2018-07-01,1,계절형 (Seasonal)
d97df38225e5abadaff1e72cb72b823c,2018-08,24.0,1.0,1,2018-08-01,1,계절형 (Seasonal)
d98eec89afa3380e14463da2aabaea72,2016-09,0.0,0.0,0,2016-09-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2016-10,0.0,0.0,0,2016-10-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2016-11,0.0,0.0,0,2016-11-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2016-12,0.0,0.0,0,2016-12-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-01,140.0,2.0,2,2017-01-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-02,505.0,11.0,10,2017-02-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-03,184.99,5.0,4,2017-03-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-04,164.99,4.0,2,2017-04-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-05,294.92,10.0,9,2017-05-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-06,339.96999999999997,8.0,8,2017-06-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-07,214.94,6.0,5,2017-07-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-08,384.88,12.0,11,2017-08-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-09,349.9,10.0,9,2017-09-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-10,599.8399999999999,14.0,11,2017-10-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-11,834.82,17.0,10,2017-11-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2017-12,714.86,14.0,11,2017-12-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-01,339.91,9.0,8,2018-01-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-02,199.94,6.0,5,2018-02-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-03,679.81,16.0,11,2018-03-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-04,184.95,5.0,5,2018-04-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-05,129.97,3.0,3,2018-05-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-06,229.95000000000002,5.0,5,2018-06-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-07,269.95,5.0,5,2018-07-01,2,안정형 (Stable)
d98eec89afa3380e14463da2aabaea72,2018-08,204.94,6.0,5,2018-08-01,2,안정형 (Stable)
d9a84e1403de8da0c3aa531d6d108ba6,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-02,79.8,1.0,1,2018-02-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-03,238.1,9.0,7,2018-03-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-04,419.09999999999997,13.0,11,2018-04-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-05,154.8,6.0,6,2018-05-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-06,171.3,7.0,6,2018-06-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-07,187.0,9.0,8,2018-07-01,1,계절형 (Seasonal)
d9a84e1403de8da0c3aa531d6d108ba6,2018-08,135.2,8.0,7,2018-08-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-05,701.82,8.0,8,2018-05-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-06,2824.5299999999997,21.0,14,2018-06-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-07,1659.99,10.0,7,2018-07-01,1,계절형 (Seasonal)
d9bd94811c3338dceb4181f3dbc0c73e,2018-08,1724.6799999999998,15.0,9,2018-08-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-01,99.3,1.0,1,2018-01-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-02,67.0,1.0,1,2018-02-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-05,65.6,1.0,1,2018-05-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-06,0.0,0.0,0,2018-06-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
d9cb0052a666de5308b32f32ad5f1b1c,2018-08,0.0,0.0,0,2018-08-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-03,0.0,0.0,0,2017-03-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-04,0.0,0.0,0,2017-04-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-05,0.0,0.0,0,2017-05-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-06,0.0,0.0,0,2017-06-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-07,0.0,0.0,0,2017-07-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-08,0.0,0.0,0,2017-08-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-09,0.0,0.0,0,2017-09-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-10,0.0,0.0,0,2017-10-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-11,0.0,0.0,0,2017-11-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2017-12,0.0,0.0,0,2017-12-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-01,0.0,0.0,0,2018-01-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-02,0.0,0.0,0,2018-02-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-03,0.0,0.0,0,2018-03-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-04,0.0,0.0,0,2018-04-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-05,180.0,1.0,1,2018-05-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-06,288.0,1.0,1,2018-06-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-07,0.0,0.0,0,2018-07-01,1,계절형 (Seasonal)
d9cd369bffa979d1634f8e1318bf2f1b,2018-08,210.0,1.0,1,2018-08-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2016-09,0.0,0.0,0,2016-09-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2016-10,0.0,0.0,0,2016-10-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2016-11,0.0,0.0,0,2016-11-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2016-12,0.0,0.0,0,2016-12-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2017-01,0.0,0.0,0,2017-01-01,1,계절형 (Seasonal)
d9d43faf741ceaa8da52fdbb81d9e0e3,2017-02,0.0,0.0,0,2017-02-01,1,계절형 (Seasonal)
